outfit_id,gender,style,season,tags,new_style,style_id
84749,F,시크,가을,"볼레로,카디건,블랙,시크,가을",F_시크,11
84750,F,캐주얼,가을,"니트,데님팬츠,브이넥,캐주얼,가을",F_캐주얼,1
84751,F,시크,가을,"롱부츠,레더재킷,숏팬츠,시크,가을",F_시크,11
84752,F,캐주얼,가을,"데님팬츠,트러커재킷,첼시부츠,캐주얼,가을",F_캐주얼,1
84753,F,캐주얼,가을,"데님,니트,아가일,캐주얼,가을,스커트",F_캐주얼,1
84754,F,캐주얼,가을,"캐주얼,가을,블레이저,미니스커트",F_캐주얼,1
84755,F,스트릿,가을,"티셔츠,와이드팬츠,스트릿,스니커즈,가을,크롭",F_스트릿,0
84756,F,스트릿,가을,"블레이저,스트릿,미니스커트,스니커즈,가을",F_스트릿,0
84757,F,스트릿,가을,"후드,스트릿,미니스커트,워커,가을,크롭",F_스트릿,0
84758,F,걸리시,가을,"가을,셔츠,걸리시,미니스커트",F_걸리시,4
84759,M,스트릿,가을,"데님팬츠,가을,트위드재킷,스트릿",M_스트릿,3
84760,F,스트릿,가을,"트레이닝재킷,스트릿,아디다스,스니커즈,트랙재킷,가을",F_스트릿,0
84761,F,스트릿,가을,"스트릿,워커,스타디움재킷,가을,스카잔",F_스트릿,0
84763,F,스트릿,가을,"가을,윈드브레이커,카고팬츠,스트릿",F_스트릿,0
84764,F,스트릿,가을,"데님,티셔츠,스트릿,화이트,가을,크롭",F_스트릿,0
84765,M,캐주얼,가을,"쿠어,니트,캐주얼,가을",M_캐주얼,5
84766,M,캐주얼,가을,"쿠어,캐주얼,가을,셔츠",M_캐주얼,5
84767,M,댄디,가을,"쿠어,가을,트렌치코트,댄디",M_댄디,13
84768,M,스트릿,가을,"쿠어,가을,윈드브레이커,스트릿",M_스트릿,3
84769,M,댄디,가을,"쿠어,가을,트렌치코트,댄디",M_댄디,13
84770,M,캐주얼,가을,"쿠어,캐주얼,가을,더블코트",M_캐주얼,5
84771,M,댄디,가을,"쿠어,니트,댄디,가을",M_댄디,13
84772,M,캐주얼,가을,"쿠어,니트,캐주얼,가을",M_캐주얼,5
84773,M,캐주얼,가을,"쿠어,캐주얼,가을,블루종",M_캐주얼,5
84774,M,캐주얼,가을,"쿠어,캐주얼,가을,셔츠",M_캐주얼,5
84775,F,걸리시,가을,"걸리시,슬리브리스탑,체크패턴,롱부츠,가을,스커트",F_걸리시,4
84776,M,캐주얼,가을,"플라워패턴,데님쇼츠,캐주얼,가을,니트베스트",M_캐주얼,5
84777,M,댄디,가을,"댄디,치노,데님재킷,가을,크림",M_댄디,13
84778,F,시크,가을,"카디건,네이비,시크,가을,스커트",F_시크,11
84779,M,스트릿,가을,"스트릿,팬츠,ma-1,가을,항공점퍼",M_스트릿,3
84780,M,캐주얼,가을,"부츠컷,미니백,레더재킷,캐주얼,가을",M_캐주얼,5
84782,F,걸리시,가을,"티셔츠,체크,걸리시,가을,스커트,크롭",F_걸리시,4
84783,M,캐주얼,가을,"레더재킷,데님팬츠,가을,캐주얼",M_캐주얼,5
84784,F,캐주얼,가을,"플로럴,롱스커트,롱슬리브,블랙,캐주얼,가을",F_캐주얼,1
84785,M,캐주얼,가을,"스웨터,캐주얼,블랙팬츠,가을",M_캐주얼,5
84786,F,캐주얼,가을,"카모,후드,브라운,캐주얼,가을",F_캐주얼,1
84787,F,캐주얼,가을,"가을,캐주얼,블랙팬츠,롱슬리브",F_캐주얼,1
84788,M,캐주얼,가을,"캐주얼,가을,후드,카고팬츠",M_캐주얼,5
84789,M,캐주얼,가을,"긴소매셔츠,와이드슬랙스,백팩,캐주얼,가을",M_캐주얼,5
84790,M,캐주얼,가을,"페도라,카디건,슬랙스,캐주얼,가을",M_캐주얼,5
84792,F,스트릿,가을,"스트릿,니트,카고팬츠,시스루,가을",F_스트릿,0
84793,F,시크,가을,"레오파드,레더스커트,블라우스,시크,가을",F_시크,11
84794,M,캐주얼,가을,"아노락,데님팬츠,가을,캐주얼",M_캐주얼,5
84795,F,걸리시,가을,"카모,걸리시,가을,스커트,집업후드",F_걸리시,4
84796,M,캐주얼,가을,"롱슬리브,볼캡,하프팬츠,스니커즈,캐주얼,가을",M_캐주얼,5
84798,M,댄디,가을,"댄디,목걸이,터틀넥,슬랙스,부츠,가을",M_댄디,13
84799,M,댄디,가을,"댄디,롱슬리브,데님팬츠,첼시부츠,가을",M_댄디,13
84800,M,캐주얼,가을,"스니커즈,캐주얼,가을,롱슬리브",M_캐주얼,5
84801,F,캐주얼,가을,"볼레로,슬리브리스탑,캐주얼,가을,스웨트팬츠",F_캐주얼,1
84802,F,시크,가을,"니트,레더스커트,시크,가을,크롭",F_시크,11
84803,F,시크,가을,"부츠컷,셔츠,시크,가을,더비슈즈",F_시크,11
84804,F,캐주얼,가을,"가을,데님팬츠,윈드브레이커,캐주얼",F_캐주얼,1
84805,F,시크,가을,"오프숄더,레더스커트,시크,가을",F_시크,11
84810,F,캐주얼,가을,"데님,캐주얼,가을,볼레로",F_캐주얼,1
84811,F,캐주얼,가을,"오버핏,셔츠,가을,캐주얼,스커트",F_캐주얼,1
84812,F,캐주얼,가을,"블레이저,숏팬츠,부츠,캐주얼,가을",F_캐주얼,1
84815,F,캐주얼,가을,"블레이저,팬츠,셋업,캐주얼,가을",F_캐주얼,1
84816,F,캐주얼,가을,"하프팬츠,캐주얼,가을,롱슬리브",F_캐주얼,1
84817,F,캐주얼,가을,"화이트,셔츠,롱부츠,캐주얼,가을",F_캐주얼,1
84819,F,캐주얼,가을,"롱슬리브,데님팬츠,화이트,캐주얼,가을",F_캐주얼,1
84820,M,캐주얼,가을,"후드,하프팬츠,나이키,캐주얼,가을",M_캐주얼,5
84821,M,캐주얼,가을,"체크,셔츠,카고팬츠,캐주얼,가을",M_캐주얼,5
84822,F,걸리시,가을,"원피스,가을,롱부츠,걸리시",F_걸리시,4
84823,F,걸리시,가을,"데님,걸리시,셔츠,스니커즈,가을,스커트",F_걸리시,4
84824,F,캐주얼,가을,"롱슬리브,데님팬츠,캐주얼,가을,크롭",F_캐주얼,1
84825,F,걸리시,가을,"후드,걸리시,미니스커트,블랙,부츠,가을",F_걸리시,4
84826,F,캐주얼,가을,"데님,후드,볼캡,캐주얼,가을",F_캐주얼,1
84827,M,캐주얼,가을,"스피드러너,조거팬츠,스웨트셔츠,캐주얼,가을,발렌시아가",M_캐주얼,5
84828,F,캐주얼,가을,"데님,연청,시스루,캐주얼,가을",F_캐주얼,1
84829,F,캐주얼,가을,"롱슬리브,카고팬츠,그린,캐주얼,가을,크롭",F_캐주얼,1
84830,F,캐주얼,가을,"캐주얼,가을,와이드팬츠,셔츠",F_캐주얼,1
84831,M,캐주얼,가을,"블랙,데님팬츠,윈드브레이커,스니커즈,캐주얼,가을",M_캐주얼,5
84832,M,댄디,가을,"댄디,데님팬츠,레더재킷,첼시부츠,가을",M_댄디,13
84833,F,시크,가을,"롱스커트,카디건,그린,시크,가을",F_시크,11
84834,F,시크,가을,"롱슬리브,블랙,워커,시크,가을,크롭",F_시크,11
84835,F,캐주얼,가을,"카디건,시스루,캐주얼,가을,트랙팬츠",F_캐주얼,1
84836,F,스트릿,가을,"스트릿,롱슬리브,데님팬츠,스니커즈,가을",F_스트릿,0
84837,F,걸리시,가을,"가을,블라우스,스커트,걸리시",F_걸리시,4
84838,F,캐주얼,가을,"재킷,데님팬츠,브라운,캐주얼,가을",F_캐주얼,1
84839,F,캐주얼,가을,"스트라이프,니트,데님팬츠,캐주얼,가을,크롭",F_캐주얼,1
84840,F,스트릿,가을,"오프숄더,스트릿,롱슬리브,미니스커트,가을",F_스트릿,0
84842,F,스트릿,가을,"롱스커트,스트릿,롱슬리브,블랙,브이넥,가을",F_스트릿,0
84843,F,스트릿,가을,"스트릿,스트라이프,니트,가을,크록스",F_스트릿,0
84845,F,걸리시,가을,"원피스,가을,걸리시,그레이",F_걸리시,4
84846,F,캐주얼,가을,"블랙,아이보리,캐주얼,가을,와이드팬츠",F_캐주얼,1
84847,F,스트릿,가을,"가을,니트피케,와이드팬츠,스트릿",F_스트릿,0
84848,F,스트릿,가을,"블랙,가을,스트릿,미니스커트",F_스트릿,0
84849,F,걸리시,가을,"원피스,가을,걸리시,카디건",F_걸리시,4
84850,F,캐주얼,가을,"니트,캐주얼,가을,브이넥",F_캐주얼,1
84851,F,시크,가을,"카키,셔츠,숏팬츠,시크,부츠,가을",F_시크,11
84852,F,시크,가을,"레더,블라우스,숏팬츠,시크,가을",F_시크,11
84853,F,스트릿,가을,"스트릿,롱슬리브,워커,가을,크롭",F_스트릿,0
84854,M,아메리칸캐주얼,가을,"데님팬츠,가을,트러커재킷,아메리칸캐주얼",M_아메리칸캐주얼,6
84855,M,캐주얼,가을,"니트,스니커즈,브이넥,캐주얼,가을",M_캐주얼,5
84856,F,시크,가을,"롱스커트,레오파드,시크,가을,패턴",F_시크,11
84857,F,걸리시,가을,"걸리시,롱슬리브,가을,앵클부츠,스커트,크롭",F_걸리시,4
84858,M,스트릿,가을,"스트릿,셔츠,플라워패턴,가을,와이드팬츠",M_스트릿,3
84859,F,스트릿,가을,"체크,롱스커트,스트릿,가을,패턴",F_스트릿,0
84860,M,캐주얼,가을,"데님,윈드브레이커,브라운,캐주얼,가을",M_캐주얼,5
84861,F,스트릿,가을,"레더재킷,가을,카고팬츠,스트릿",F_스트릿,0
84862,F,스트릿,가을,"롱스커트,스트릿,카디건,슬리브리스탑,가을",F_스트릿,0
84863,M,댄디,가을,"댄디,슬랙스,부츠,가을,블루종",M_댄디,13
84864,F,스트릿,가을,"컨버스,스트릿,롱슬리브,데님팬츠,가을",F_스트릿,0
84865,F,캐주얼,가을,"스트라이프,니트,데님팬츠,카고,캐주얼,가을",F_캐주얼,1
84866,F,스트릿,가을,"롱스커트,스트릿,롱부츠,가을,베스트",F_스트릿,0
84867,F,걸리시,가을,"그래픽,가을,긴소매셔츠,걸리시",F_걸리시,4
84868,F,캐주얼,가을,"슬랙스,셔츠,첼시부츠,캐주얼,가을,피케",F_캐주얼,1
84869,F,걸리시,가을,"가을,프린팅,스커트,걸리시",F_걸리시,4
84870,F,캐주얼,가을,"체크,재킷,와이드데님팬츠,캐주얼,가을",F_캐주얼,1
84871,F,걸리시,가을,"걸리시,카키,레더스커트,스웨트셔츠,가을",F_걸리시,4
84872,F,걸리시,가을,"볼레로,걸리시,카디건,원피스,숄더백,가을",F_걸리시,4
84873,F,캐주얼,가을,"카디건,네이비,크로스백,캐주얼,가을",F_캐주얼,1
84874,F,캐주얼,가을,"스트라이프,니트,볼캡,캐주얼,가을",F_캐주얼,1
84875,M,캐주얼,가을,"긴소매셔츠,네이비,스웨트팬츠,캐주얼,가을,칼하트",M_캐주얼,5
84876,F,캐주얼,가을,"헌팅캡,셔츠,캐주얼,가을,스웨트팬츠",F_캐주얼,1
84877,F,캐주얼,가을,"카디건,니트,캐주얼,가을,와이드팬츠",F_캐주얼,1
84878,F,캐주얼,가을,"트랙탑,스니커즈,캐주얼,가을,스웨트팬츠",F_캐주얼,1
84879,F,레트로,가을,"레트로,카디건,가을,나이키,스커트",F_레트로,12
84880,F,걸리시,가을,"데님,걸리시,카디건,가을,스커트",F_걸리시,4
84881,F,캐주얼,가을,"데님,카디건,디스트로이드,캐주얼,가을,크롭",F_캐주얼,1
84882,F,캐주얼,가을,"데님,후드,비니,캐주얼,가을",F_캐주얼,1
84883,F,스트릿,가을,"스트릿,그레이,니트,롱부츠,가을,크롭",F_스트릿,0
84884,F,스트릿,가을,"후드,스트릿,조거팬츠,집업,가을",F_스트릿,0
84885,F,스트릿,가을,"스트릿,조거팬츠,나이키,가을,크롭",F_스트릿,0
84886,F,스트릿,가을,"후드,스트릿,숏팬츠,롱부츠,집업,가을",F_스트릿,0
84887,F,스트릿,가을,"스트릿,미니스커트,레더재킷,가을,크롭탑",F_스트릿,0
84888,M,캐주얼,가을,"스웨트셔츠,캐주얼,가을,캘빈클라인진",M_캐주얼,5
84889,F,캐주얼,가을,"캐주얼,가을,캘빈클라인진",F_캐주얼,1
84890,F,캐주얼,가을,"후드티셔츠,캐주얼,가을,캘빈클라인진",F_캐주얼,1
84891,M,캐주얼,가을,"데님팬츠,가을,캘빈클라인진,캐주얼",M_캐주얼,5
84892,F,걸리시,가을,"스웨트셔츠,가을,캘빈클라인진,걸리시",F_걸리시,4
84893,F,캐주얼,가을,"데님팬츠,가을,캘빈클라인진,캐주얼",F_캐주얼,1
84894,F,걸리시,가을,"가을,크로스백,캘빈클라인진,걸리시",F_걸리시,4
84895,M,캐주얼,가을,"캐주얼,가을,캘빈클라인진",M_캐주얼,5
84896,F,시크,가을,"캘빈클라인언더웨어,슬링백,시크,가을,캘빈클라인진",F_시크,11
84897,M,캐주얼,가을,"데님팬츠,가을,캘빈클라인진,캐주얼",M_캐주얼,5
84898,M,캐주얼,가을,"후드티셔츠,캐주얼,가을,캘빈클라인진",M_캐주얼,5
84899,F,캐주얼,가을,"스웨트셔츠,캐주얼,가을,캘빈클라인진",F_캐주얼,1
84900,M,캐주얼,가을,"스웨트셔츠,캐주얼,가을,캘빈클라인진",M_캐주얼,5
84901,M,캐주얼,가을,"캐주얼,가을,캘빈클라인진,버킷햇",M_캐주얼,5
84902,F,스트릿,가을,"볼캡,가을,캘빈클라인진,스트릿",F_스트릿,0
84903,F,걸리시,가을,"가을,캘빈클라인진,걸리시,카메라백",F_걸리시,4
84904,M,캐주얼,가을,"스웨트셔츠,캐주얼,가을,캘빈클라인진",M_캐주얼,5
84905,F,걸리시,가을,"오프숄더,걸리시,데님팬츠,슬리브리스탑,밀라노패션위크,가을",F_걸리시,4
84906,M,캐주얼,가을,"체크,데님팬츠,셔츠,밀라노패션위크,캐주얼,가을",M_캐주얼,5
84907,M,시크,가을,"니트,키홀더,첼시부츠,밀라노패션위크,시크,가을",M_시크,16
84908,M,시크,가을,"데님,라이더재킷,첼시부츠,밀라노패션위크,시크,가을,스키니",M_시크,16
84916,F,스트릿,가을,"블레이저,스트릿,슬랙스,오버핏,셋업,가을,와이드",F_스트릿,0
84923,M,캐주얼,가을,"슬랙스,캐주얼,가을,무신사스탠다드",M_캐주얼,5
84924,M,캐주얼,가을,"슬랙스,캐주얼,가을,무신사스탠다드",M_캐주얼,5
84925,M,캐주얼,가을,"슬랙스,캐주얼,가을,무신사스탠다드",M_캐주얼,5
84926,M,캐주얼,가을,"슬랙스,캐주얼,가을,무신사스탠다드",M_캐주얼,5
84927,F,캐주얼,가을,"슬랙스,캐주얼,가을,무신사스탠다드",F_캐주얼,1
84928,F,캐주얼,가을,"슬랙스,캐주얼,가을,무신사스탠다드",F_캐주얼,1
84929,F,캐주얼,가을,"슬랙스,캐주얼,가을,무신사스탠다드",F_캐주얼,1
84930,M,댄디,가을,"슬랙스,댄디,무신사스탠다드,가을",M_댄디,13
84931,F,캐주얼,가을,"슬랙스,캐주얼,가을,무신사스탠다드",F_캐주얼,1
84932,M,댄디,가을,"슬랙스,댄디,무신사스탠다드,가을",M_댄디,13
84933,M,시크,가을,"미니백,롱슬리브,젠더리스,밀라노패션위크,시크,가을",M_시크,16
84934,M,아메리칸캐주얼,가을,"스트라이프,롱슬리브,아메리칸캐주얼,카고팬츠,셔츠,가을",M_아메리칸캐주얼,6
84935,F,시크,가을,"슬리브리스탑,팬츠,밀라노패션위크,시크,부츠,가을",F_시크,11
84936,M,캐주얼,가을,"데님팬츠,밀라노패션위크,캐주얼,가을,와이드",M_캐주얼,5
84937,F,스트릿,가을,"스트릿,밀라노패션위크,가을,버킷햇,와이드팬츠",F_스트릿,0
84938,F,스트릿,가을,"스트릿,데님팬츠,레더베스트,밀라노패션위크,가을",F_스트릿,0
84939,M,캐주얼,가을,"니트,스웨트셔츠,밀라노패션위크,부츠,캐주얼,가을",M_캐주얼,5
84940,F,시크,가을,"브라탑,팬츠,밀라노패션위크,시크,부츠,가을",F_시크,11
84941,F,걸리시,가을,"걸리시,반소매,밀라노패션위크,가을,크롭탑,데님스커트",F_걸리시,4
84942,F,포멀,가을,"롱스커트,롱슬리브,포멀,밀라노패션위크,가을",F_포멀,7
84943,F,캐주얼,가을,"밀라노패션위크,캐주얼,가을,스커트,항공점퍼",F_캐주얼,1
84944,M,스트릿,가을,"데님,디젤,스트릿,밀라노패션위크,부츠,가을",M_스트릿,3
84945,F,스트릿,가을,"롱코트,스트릿,밀라노패션위크,가을,스커트",F_스트릿,0
84946,M,스트릿,가을,"디젤,스트릿,패딩베스트,밀라노패션위크,선글라스,가을",M_스트릿,3
84947,F,스트릿,가을,"라이더재킷,스트릿,미니스커트,밀라노패션위크,부츠,가을",F_스트릿,0
84948,M,캐주얼,가을,"후드,슬랙스,패딩베스트,밀라노패션위크,캐주얼,가을",M_캐주얼,5
84949,F,레트로,가을,"레트로,카디건,힐,원피스,밀라노패션위크,가을",F_레트로,12
84950,F,스트릿,가을,"스트릿,원피스,밀라노패션위크,가을,데님스커트",F_스트릿,0
84951,F,레트로,가을,"레트로,밀라노패션위크,가을,크롭,데님스커트",F_레트로,12
84952,F,시크,가을,"머스타드,원피스,밀라노패션위크,시크,가을",F_시크,11
84954,F,포멀,가을,"블레이저,슬랙스,셋업,포멀,가을",F_포멀,7
84955,M,댄디,가을,"가을,댄디,셔츠,더비슈즈",M_댄디,13
84956,F,스트릿,가을,"데님,스트릿,트러커재킷,가을,와이드팬츠",F_스트릿,0
84957,M,캐주얼,가을,"캐주얼,가을,카고팬츠,트랙재킷",M_캐주얼,5
84958,F,걸리시,가을,"걸리시,그레이,미니스커트,스웨트셔츠,가을",F_걸리시,4
84959,F,시크,가을,"시크,가을,카디건",F_시크,11
84960,M,캐주얼,가을,"스트라이프,롱슬리브,카고팬츠,캐주얼,가을",M_캐주얼,5
84961,F,걸리시,가을,"걸리시,아이보리,원피스,코트,가을",F_걸리시,4
84962,F,시크,가을,"시크,데님팬츠,가을,볼레로",F_시크,11
84963,M,댄디,가을,"가을,댄디,와이드팬츠,셔츠",M_댄디,13
84964,F,스트릿,가을,"크롭재킷,가을,카고팬츠,스트릿",F_스트릿,0
84965,F,포멀,가을,"블레이저,가을,앵클부츠,포멀,스커트",F_포멀,7
84966,F,스트릿,가을,"스트릿,카디건,원피스,가을,웨스턴부츠",F_스트릿,0
84967,F,시크,가을,"시크,레더재킷,데님팬츠,가을",F_시크,11
84968,F,스트릿,가을,"스트릿,저먼트레이너,셔츠,타이다이,가을",F_스트릿,0
84969,F,스트릿,가을,"오프숄더,스트릿,블랙,팬츠,가을",F_스트릿,0
84970,F,스트릿,가을,"데님팬츠,가을,트랙재킷,스트릿",F_스트릿,0
84971,F,스트릿,가을,"오프숄더,스트릿,트위드,숄더백,가을",F_스트릿,0
84972,F,걸리시,가을,"걸리시,카디건,미니스커트,베이지,롱부츠,가을",F_걸리시,4
84973,M,스트릿,가을,"버건디,스트릿,롱슬리브,부츠,가을",M_스트릿,3
84974,M,스트릿,가을,"베스트,가을,스트릿,그레이",M_스트릿,3
84975,M,캐주얼,가을,"캐주얼,가을,와이드팬츠,블루종",M_캐주얼,5
84976,F,스트릿,가을,"스트릿,오버핏,셔츠,가을,와이드팬츠",F_스트릿,0
84977,F,스트릿,가을,"버킷햇,가을,블레이저,스트릿",F_스트릿,0
84978,F,시크,가을,"데님팬츠,가을,시크,크롭탑,퍼플",F_시크,11
84979,F,레트로,가을,"레트로,플리츠팬츠,가을,레더재킷",F_레트로,12
84980,F,로맨틱,가을,"로맨틱,가을,볼레로,스니커즈",F_로맨틱,2
84981,F,스포츠,가을,"니트탑,워머,스포츠,가을,스웨트팬츠",F_스포츠,18
85020,F,스트릿,가을,"스트릿,아우터,레더팬츠,밀라노패션위크,가을,패턴",F_스트릿,0
85021,F,걸리시,가을,"걸리시,롱슬리브,패션위켄드,핑크,부츠,가을,퍼플",F_걸리시,4
85031,F,캐주얼,가을,"패션위켄드,데님팬츠,아디다스,셔츠,스니커즈,캐주얼,가을",F_캐주얼,1
85032,F,시크,가을,"패션위켄드,슬리브리스,원피스,시크,가을",F_시크,11
85033,M,캐주얼,가을,"패션위켄드,니트,캐주얼,가을,스웨트팬츠",M_캐주얼,5
85034,F,캐주얼,가을,"패션위켄드,워커,팬츠,캐주얼,가을,크롭니트",F_캐주얼,1
85035,F,캐주얼,가을,"롱슬리브,패션위켄드,팬츠,캐주얼,가을,슬라이드",F_캐주얼,1
85036,M,캐주얼,가을,"버건디,패션위켄드,데님팬츠,스웨트셔츠,캐주얼,가을",M_캐주얼,5
85037,M,댄디,가을,"댄디,바시티재킷,패션위켄드,데님팬츠,스니커즈,가을",M_댄디,13
85038,M,댄디,가을,"댄디,패션위켄드,레더재킷,첼시부츠,가을",M_댄디,13
85039,M,댄디,가을,"댄디,블레이저,패션위켄드,데님팬츠,나이키,가을",M_댄디,13
85040,F,캐주얼,가을,"패션위켄드,연청,스니커즈,데님재킷,캐주얼,가을",F_캐주얼,1
85041,M,아메리칸캐주얼,가을,"데님,패션위켄드,아메리칸캐주얼,셋업,인디고,첼시부츠,가을",M_아메리칸캐주얼,6
85042,F,시크,가을,"데님,롱슬리브,패션위켄드,크롭,시크,가을,와이드팬츠",F_시크,11
85043,M,캐주얼,가을,"패션위켄드,캐주얼,가을,와이드팬츠,데님셔츠",M_캐주얼,5
85044,F,걸리시,가을,"롱스커트,걸리시,롱슬리브,패션위켄드,가을",F_걸리시,4
85045,F,시크,가을,"블레이저,워커,가을,시크,스커트",F_시크,11
85046,M,아메리칸캐주얼,가을,"데님,가을,아메리칸캐주얼,셋업",M_아메리칸캐주얼,6
85047,M,캐주얼,가을,"니트,데님팬츠,브이넥,캐주얼,가을",M_캐주얼,5
85048,F,캐주얼,가을,"스니커즈,레더재킷,캐주얼,가을,트랙팬츠",F_캐주얼,1
85049,F,캐주얼,가을,"치노팬츠,캐주얼,가을,블랙셔츠",F_캐주얼,1
85050,M,댄디,가을,"댄디,하프팬츠,레더재킷,첼시부츠,가을",M_댄디,13
85051,F,캐주얼,가을,"블레이저,카키,팬츠,캐주얼,가을",F_캐주얼,1
85057,M,스트릿,가을,"보테가베네타,스트릿,패션위켄드,점퍼,숄더백,가을",M_스트릿,3
85058,F,스트릿,가을,"스트릿,카디건,패션위켄드,워커,숏팬츠,브이넥,가을",F_스트릿,0
85059,F,스트릿,가을,"스트릿,패션위켄드,워커,원피스,크롭재킷,가을",F_스트릿,0
85060,F,스트릿,가을,"스트릿,패션위켄드,니트,미스치프,스웨트셔츠,가을",F_스트릿,0
85064,F,기타,가을,"패션위켄드,원피스,숄더백,기타,롱부츠,가을",F_기타,17
85065,F,걸리시,가을,"걸리시,패션위켄드,원피스,롱부츠,가을",F_걸리시,4
85066,M,스트릿,가을,"스트릿,패션위켄드,반스,레더재킷,가을",M_스트릿,3
85067,M,스트릿,가을,"데님,후드,스트릿,패션위켄드,팬츠,가을",M_스트릿,3
85068,F,스트릿,가을,"라이더재킷,스트릿,패션위켄드,레더팬츠,가을",F_스트릿,0
85069,F,걸리시,가을,"블레이저,걸리시,패션위켄드,롱부츠,가을",F_걸리시,4
85073,M,아메리칸캐주얼,가을,"패션위켄드,트러커재킷,아메리칸캐주얼,스니커즈,데님재킷,가을",M_아메리칸캐주얼,6
85075,M,스트릿,가을,"스트릿,패션위켄드,데님팬츠,화이트,재킷,가을",M_스트릿,3
85076,M,캐주얼,가을,"패션위켄드,셔츠,타이다이,캐주얼,가을",M_캐주얼,5
85078,F,캐주얼,가을,"패션위켄드,니트,데님팬츠,캐주얼,가을,크롭",F_캐주얼,1
85079,F,레트로,가을,"레트로,패션위켄드,가을,블라우스,스커트,웨스턴부츠",F_레트로,12
85081,F,시크,가을,"패션위켄드,워커,레더재킷,시크,가을,크롭",F_시크,11
85082,M,캐주얼,가을,"스톤아일랜드,패션위켄드,윈드브레이커,캐주얼,가을,와이드팬츠",M_캐주얼,5
85083,M,댄디,가을,"데님,댄디,패션위켄드,부츠,가을,와이드팬츠,블루종",M_댄디,13
85085,F,로맨틱,가을,"로맨틱,롱스커트,카디건,패션위켄드,니트,가을",F_로맨틱,2
85086,F,아메리칸캐주얼,가을,"패션위켄드,데님팬츠,트러커재킷,아메리칸캐주얼,데님재킷,가을,웨스턴부츠",F_아메리칸캐주얼,10
85089,F,포멀,가을,"블레이저,패션위켄드,첼시부츠,포멀,가을,스커트",F_포멀,7
85090,M,스트릿,가을,"스트릿,패션위켄드,카고팬츠,스웨트셔츠,가을,레드",M_스트릿,3
85091,F,시크,가을,"블레이저,패션위켄드,크롭,시크,가을,와이드팬츠",F_시크,11
85093,F,시크,가을,"블레이저,패션위켄드,블랙,시크,가을",F_시크,11
85094,F,시크,가을,"카키,패션위켄드,레더재킷,로퍼,시크,가을",F_시크,11
85095,M,레트로,가을,"데님,레트로,카디건,패션위켄드,가을",M_레트로,15
85096,F,캐주얼,가을,"블레이저,패션위켄드,캐주얼,가을,웨스턴부츠",F_캐주얼,1
85097,F,캐주얼,가을,"패션위켄드,오버핏,셔츠,스니커즈,캐주얼,가을",F_캐주얼,1
85098,M,스트릿,가을,"스트릿,롱슬리브,패션위켄드,레글런,가을,와이드팬츠",M_스트릿,3
85101,F,시크,가을,"오프숄더,롱스커트,패션위켄드,롱부츠,시크,가을",F_시크,11
85102,F,스트릿,가을,"스트릿,패션위켄드,시스루,코팅,가을,와이드팬츠",F_스트릿,0
85103,M,스트릿,가을,"데님,스트릿,패션위켄드,하프넥,가을,와이드팬츠",M_스트릿,3
85104,M,스트릿,가을,"카모,스트릿,롱슬리브,패션위켄드,블랙,가을",M_스트릿,3
85105,M,스트릿,가을,"후드,스트릿,패션위켄드,루이비통,가을",M_스트릿,3
85106,F,스트릿,가을,"스트릿,패션위켄드,원피스,롱부츠,가을",F_스트릿,0
85107,F,걸리시,가을,"걸리시,미니스커트,패션위켄드,롱부츠,가을,크롭",F_걸리시,4
85109,F,스트릿,가을,"스트릿,패션위켄드,브라운,스웨트셔츠,가을,스커트",F_스트릿,0
85110,M,스트릿,가을,"스트릿,데님팬츠,점퍼,밀라노패션위크,가을",M_스트릿,3
85111,F,캐주얼,가을,"슬랙스,슬리브리스탑,밀라노패션위크,캐주얼,가을",F_캐주얼,1
85112,F,캐주얼,가을,"오프숄더,원피스,밀라노패션위크,롱부츠,캐주얼,가을",F_캐주얼,1
85113,F,캐주얼,가을,"스웨트셔츠,캐주얼,가을,챔피온",F_캐주얼,1
85114,F,걸리시,가을,"후드집업,가을,챔피온,걸리시",F_걸리시,4
85115,F,캐주얼,가을,"스웨트셔츠,캐주얼,가을,챔피온",F_캐주얼,1
85116,M,캐주얼,가을,"후드티셔츠,캐주얼,가을,챔피온",M_캐주얼,5
85117,M,캐주얼,가을,"후드티셔츠,캐주얼,가을,챔피온",M_캐주얼,5
85118,M,스트릿,가을,"스웨트셔츠,가을,챔피온,스트릿",M_스트릿,3
85119,F,캐주얼,가을,"후드티셔츠,캐주얼,가을,챔피온",F_캐주얼,1
85120,M,캐주얼,가을,"후드티셔츠,캐주얼,가을,챔피온",M_캐주얼,5
85121,M,캐주얼,가을,"캐주얼,가을,챔피온,후드집업",M_캐주얼,5
85122,M,캐주얼,가을,"캐주얼,가을,챔피온,후드집업",M_캐주얼,5
85123,F,시크,가을,"카디건,밀라노패션위크,시크,가을,스커트",F_시크,11
85124,M,캐주얼,가을,"데님베스트,데님팬츠,밀라노패션위크,캐주얼,가을",M_캐주얼,5
85125,M,스트릿,가을,"데님,스트릿,셋업,밀라노패션위크,가을",M_스트릿,3
85127,M,스트릿,가을,"스트릿,데님팬츠,밀라노패션위크,가을,스타디움재킷",M_스트릿,3
85134,F,시크,가을,"롱슬리브,하프팬츠,밀라노패션위크,시크,부츠,가을",F_시크,11
